DATAFLOW,LAST UPDATE,freq,unit,coicop,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,International flights,Italy,2025,-0.2,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by sea and inland waterway,Italy,2010,6.1,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by sea and inland waterway,Italy,2016,0.5,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by sea and inland waterway,Italy,2017,20.4,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by sea and inland waterway,Italy,2018,-1.7,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by sea and inland waterway,Italy,2019,-1.0,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by sea and inland waterway,Italy,2020,0.2,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by sea and inland waterway,Italy,2021,3.9,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by sea and inland waterway,Italy,2022,11.7,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by sea and inland waterway,Italy,2023,0.6,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by sea and inland waterway,Italy,2024,-0.1,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by sea and inland waterway,Italy,2025,8.3,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by sea,Italy,2016,0.8,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by sea,Italy,2017,21.5,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by sea,Italy,2018,-1.7,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by sea,Italy,2019,-0.9,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by sea,Italy,2020,0.1,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by sea,Italy,2021,4.3,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by sea,Italy,2022,12.6,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by sea,Italy,2023,0.7,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by sea,Italy,2024,-0.1,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by sea,Italy,2025,9.0,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by inland waterway,Italy,2017,0.1,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by inland waterway,Italy,2018,0.0,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by inland waterway,Italy,2019,0.1,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by inland waterway,Italy,2020,0.3,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by inland waterway,Italy,2021,0.0,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by inland waterway,Italy,2022,0.3,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by inland waterway,Italy,2023,0.6,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by inland waterway,Italy,2024,0.3,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Passenger transport by inland waterway,Italy,2025,0.1,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Combined passenger transport,Italy,2010,1.7,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Combined passenger transport,Italy,2016,0.1,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Combined passenger transport,Italy,2017,0.2,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Combined passenger transport,Italy,2018,1.6,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Combined passenger transport,Italy,2019,2.5,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Combined passenger transport,Italy,2020,1.6,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Combined passenger transport,Italy,2021,0.1,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Combined passenger transport,Italy,2022,0.4,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Combined passenger transport,Italy,2023,3.3,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Combined passenger transport,Italy,2024,6.0,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Combined passenger transport,Italy,2025,0.9,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Other purchased transport services,Italy,2010,1.7,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Other purchased transport services,Italy,2016,0.3,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Other purchased transport services,Italy,2017,0.4,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Other purchased transport services,Italy,2018,1.3,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Other purchased transport services,Italy,2019,1.6,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Other purchased transport services,Italy,2020,0.7,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Other purchased transport services,Italy,2021,1.4,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Other purchased transport services,Italy,2022,4.4,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Other purchased transport services,Italy,2023,4.6,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Other purchased transport services,Italy,2024,2.8,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Other purchased transport services,Italy,2025,2.7,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Removal and storage services,Italy,2016,0.3,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Removal and storage services,Italy,2017,0.4,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Removal and storage services,Italy,2018,1.3,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Removal and storage services,Italy,2019,1.6,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Removal and storage services,Italy,2020,0.7,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Removal and storage services,Italy,2021,1.4,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Removal and storage services,Italy,2022,4.4,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Removal and storage services,Italy,2023,4.6,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Removal and storage services,Italy,2024,2.8,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Removal and storage services,Italy,2025,2.7,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Communications,Italy,2010,-1.0,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Communications,Italy,2016,-0.3,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Communications,Italy,2017,-2.3,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Communications,Italy,2018,-3.0,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Communications,Italy,2019,-7.7,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Communications,Italy,2020,-4.9,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Communications,Italy,2021,-2.6,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Communications,Italy,2022,-3.1,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Communications,Italy,2023,0.0,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Communications,Italy,2024,-5.6,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Communications,Italy,2025,-4.8,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Postal services,Italy,2010,5.5,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Postal services,Italy,2016,9.0,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Postal services,Italy,2017,4.5,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Postal services,Italy,2018,2.7,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Postal services,Italy,2019,3.5,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Postal services,Italy,2020,0.4,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Postal services,Italy,2021,2.6,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Postal services,Italy,2022,4.2,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Postal services,Italy,2023,1.2,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Postal services,Italy,2024,4.7,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Postal services,Italy,2025,4.2,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Letter handling services,Italy,2016,11.4,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Letter handling services,Italy,2017,8.0,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Letter handling services,Italy,2018,5.0,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Letter handling services,Italy,2019,4.8,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Letter handling services,Italy,2020,0.0,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Letter handling services,Italy,2021,0.5,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Letter handling services,Italy,2022,2.4,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Letter handling services,Italy,2023,3.0,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Letter handling services,Italy,2024,2.1,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Letter handling services,Italy,2025,2.9,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Other postal services,Italy,2016,9.7,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Other postal services,Italy,2017,1.1,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Other postal services,Italy,2018,0.4,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Other postal services,Italy,2019,2.1,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Other postal services,Italy,2020,0.7,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Other postal services,Italy,2021,3.6,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Other postal services,Italy,2022,5.1,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Other postal services,Italy,2023,0.6,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Other postal services,Italy,2024,5.0,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Other postal services,Italy,2025,4.6,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax equipment,Italy,2010,-4.8,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax equipment,Italy,2016,3.5,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax equipment,Italy,2017,-7.3,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax equipment,Italy,2018,-10.9,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax equipment,Italy,2019,-14.6,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax equipment,Italy,2020,-15.6,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax equipment,Italy,2021,-11.1,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax equipment,Italy,2022,-10.5,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax equipment,Italy,2023,-1.2,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax equipment,Italy,2024,-17.2,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax equipment,Italy,2025,-14.5,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Fixed telephone equipment,Italy,2016,-9.2,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Fixed telephone equipment,Italy,2017,0.2,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Fixed telephone equipment,Italy,2018,-4.0,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Fixed telephone equipment,Italy,2019,4.8,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Fixed telephone equipment,Italy,2020,5.5,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Fixed telephone equipment,Italy,2021,10.1,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Fixed telephone equipment,Italy,2022,16.7,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Fixed telephone equipment,Italy,2023,0.6,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Fixed telephone equipment,Italy,2024,-7.6,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Fixed telephone equipment,Italy,2025,-0.7,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Mobile telephone equipment,Italy,2016,3.8,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Mobile telephone equipment,Italy,2017,-7.4,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Mobile telephone equipment,Italy,2018,-11.0,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Mobile telephone equipment,Italy,2019,-15.0,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Mobile telephone equipment,Italy,2020,-15.9,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Mobile telephone equipment,Italy,2021,-11.2,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Mobile telephone equipment,Italy,2022,-10.8,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Mobile telephone equipment,Italy,2023,-1.3,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Mobile telephone equipment,Italy,2024,-17.5,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Mobile telephone equipment,Italy,2025,-14.7,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Repair of telephone or telefax equipment,Italy,2024,-0.4,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Repair of telephone or telefax equipment,Italy,2025,-0.9,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax equipment and services,Italy,2010,-1.4,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax equipment and services,Italy,2016,-0.6,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax equipment and services,Italy,2017,-2.4,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax equipment and services,Italy,2018,-3.2,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax equipment and services,Italy,2019,-8.0,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax equipment and services,Italy,2020,-5.1,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax equipment and services,Italy,2021,-2.7,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax equipment and services,Italy,2022,-3.3,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax equipment and services,Italy,2023,0.0,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax equipment and services,Italy,2024,-5.9,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax equipment and services,Italy,2025,-5.0,,
ESTAT:PRC_HICP_AIND(1.0),06/02/26 23:00:00,Annual,Annual average rate of change,Telephone and telefax services,Italy,2010,-0.7,,
