FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,MEASURE,Measure (DESC),ECOICOP_2,ECOICOP 2,TIME_PERIOD,Observation,OBS_STATUS,Observation status
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0724,Altri servizi relativi ai mezzi personali di trasporto,2025-12,1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0724,Altri servizi relativi ai mezzi personali di trasporto,2026-01,0.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0724,Altri servizi relativi ai mezzi personali di trasporto,2026-02,1.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0724,Altri servizi relativi ai mezzi personali di trasporto,2026-03,1.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,073,Servizi di trasporto passeggeri,2025-04,7.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,073,Servizi di trasporto passeggeri,2025-05,2.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,073,Servizi di trasporto passeggeri,2025-06,2.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,073,Servizi di trasporto passeggeri,2025-07,4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,073,Servizi di trasporto passeggeri,2025-08,2.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,073,Servizi di trasporto passeggeri,2025-09,1.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,073,Servizi di trasporto passeggeri,2025-10,1.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,073,Servizi di trasporto passeggeri,2025-11,-2.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,073,Servizi di trasporto passeggeri,2025-12,2.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,073,Servizi di trasporto passeggeri,2026-01,-5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,073,Servizi di trasporto passeggeri,2026-02,2.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,073,Servizi di trasporto passeggeri,2026-03,0.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0731,Trasporto di passeggeri su rotaia,2025-04,1.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0731,Trasporto di passeggeri su rotaia,2025-05,0,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0731,Trasporto di passeggeri su rotaia,2025-06,-0.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0731,Trasporto di passeggeri su rotaia,2025-07,0.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0731,Trasporto di passeggeri su rotaia,2025-08,-0.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0731,Trasporto di passeggeri su rotaia,2025-09,-0.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0731,Trasporto di passeggeri su rotaia,2025-10,-1.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0731,Trasporto di passeggeri su rotaia,2025-11,-0.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0731,Trasporto di passeggeri su rotaia,2025-12,-0.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0731,Trasporto di passeggeri su rotaia,2026-01,-0.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0731,Trasporto di passeggeri su rotaia,2026-02,0.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0731,Trasporto di passeggeri su rotaia,2026-03,0.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0732,Trasporto di passeggeri su strada,2025-04,1.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0732,Trasporto di passeggeri su strada,2025-05,1.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0732,Trasporto di passeggeri su strada,2025-06,1.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0732,Trasporto di passeggeri su strada,2025-07,1.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0732,Trasporto di passeggeri su strada,2025-08,0.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0732,Trasporto di passeggeri su strada,2025-09,1.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0732,Trasporto di passeggeri su strada,2025-10,1.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0732,Trasporto di passeggeri su strada,2025-11,1.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0732,Trasporto di passeggeri su strada,2025-12,1.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0732,Trasporto di passeggeri su strada,2026-01,1.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0732,Trasporto di passeggeri su strada,2026-02,1.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0732,Trasporto di passeggeri su strada,2026-03,1.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0733,Trasporto aereo di passeggeri,2025-04,15.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0733,Trasporto aereo di passeggeri,2025-05,4.6,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0733,Trasporto aereo di passeggeri,2025-06,2.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0733,Trasporto aereo di passeggeri,2025-07,7.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0733,Trasporto aereo di passeggeri,2025-08,4.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0733,Trasporto aereo di passeggeri,2025-09,2.7,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0733,Trasporto aereo di passeggeri,2025-10,3.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0733,Trasporto aereo di passeggeri,2025-11,-7.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0733,Trasporto aereo di passeggeri,2025-12,3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0733,Trasporto aereo di passeggeri,2026-01,-11.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0733,Trasporto aereo di passeggeri,2026-02,9.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0733,Trasporto aereo di passeggeri,2026-03,2.8,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0734,'Trasporto marittimo e per vie d"'acqua interne di passeggeri',2025-04,15.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0734,'Trasporto marittimo e per vie d"'acqua interne di passeggeri',2025-05,8.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0734,'Trasporto marittimo e per vie d"'acqua interne di passeggeri',2025-06,17.9,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0734,'Trasporto marittimo e per vie d"'acqua interne di passeggeri',2025-07,10.2,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0734,'Trasporto marittimo e per vie d"'acqua interne di passeggeri',2025-08,7.4,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0734,'Trasporto marittimo e per vie d"'acqua interne di passeggeri',2025-09,11.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0734,'Trasporto marittimo e per vie d"'acqua interne di passeggeri',2025-10,3.3,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0734,'Trasporto marittimo e per vie d"'acqua interne di passeggeri',2025-11,1.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0734,'Trasporto marittimo e per vie d"'acqua interne di passeggeri',2025-12,2.1,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0734,'Trasporto marittimo e per vie d"'acqua interne di passeggeri',2026-01,2.5,,
M,Monthly,IT,Italy,87,Harmonized index of consumer prices (base 2025=100) - monthly data,7,Percentage changes on the same period of the previous year,0734,'Trasporto marittimo e per vie d"'acqua interne di passeggeri',2026-02,-0.5,,
