FREQ,Frequency,REF_AREA,Territory,DATA_TYPE,Indicator,ECOICOP_2,ECOICOP 2,TIME_PERIOD,Observation,OBS_STATUS,Observation status
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07491,Servizi di trasloco e immagazzinaggio,2014,1403,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07491,Servizi di trasloco e immagazzinaggio,2015,1094,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07491,Servizi di trasloco e immagazzinaggio,2016,722,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07491,Servizi di trasloco e immagazzinaggio,2017,760,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07491,Servizi di trasloco e immagazzinaggio,2018,747,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07491,Servizi di trasloco e immagazzinaggio,2019,764,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07491,Servizi di trasloco e immagazzinaggio,2020,668,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07491,Servizi di trasloco e immagazzinaggio,2021,1066,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07491,Servizi di trasloco e immagazzinaggio,2022,1081,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07491,Servizi di trasloco e immagazzinaggio,2023,689,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07491,Servizi di trasloco e immagazzinaggio,2024,803,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07491,Servizi di trasloco e immagazzinaggio,2025,979,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07491,Servizi di trasloco e immagazzinaggio,2026,554,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074911,Servizi di trasloco e immagazzinaggio,2016,722,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074911,Servizi di trasloco e immagazzinaggio,2017,760,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074911,Servizi di trasloco e immagazzinaggio,2018,747,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074911,Servizi di trasloco e immagazzinaggio,2019,764,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074911,Servizi di trasloco e immagazzinaggio,2020,668,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074911,Servizi di trasloco e immagazzinaggio,2021,1066,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074911,Servizi di trasloco e immagazzinaggio,2022,1081,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074911,Servizi di trasloco e immagazzinaggio,2023,689,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074911,Servizi di trasloco e immagazzinaggio,2024,803,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074911,Servizi di trasloco e immagazzinaggio,2025,979,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074911,Servizi di trasloco e immagazzinaggio,2026,554,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07492,Consegna delle merci,2010,3265,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07492,Consegna delle merci,2011,2900,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07492,Consegna delle merci,2012,2549,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07492,Consegna delle merci,2013,2626,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07492,Consegna delle merci,2014,2405,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07492,Consegna delle merci,2015,2247,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07492,Consegna delle merci,2016,2104,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07492,Consegna delle merci,2017,2164,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07492,Consegna delle merci,2018,2165,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07492,Consegna delle merci,2019,2276,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07492,Consegna delle merci,2020,2670,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07492,Consegna delle merci,2021,3128,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07492,Consegna delle merci,2022,3416,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07492,Consegna delle merci,2023,2990,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07492,Consegna delle merci,2024,2709,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07492,Consegna delle merci,2025,2720,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,07492,Consegna delle merci,2026,2173,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074921,Servizio di consegna pasti da asporto,2020,354,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074921,Servizio di consegna pasti da asporto,2021,531,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074921,Servizio di consegna pasti da asporto,2022,622,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074921,Servizio di consegna pasti da asporto,2023,391,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074921,Servizio di consegna pasti da asporto,2024,308,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074921,Servizio di consegna pasti da asporto,2025,320,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074921,Servizio di consegna pasti da asporto,2026,1344,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074922,Servizio di consegna mobili,2016,1691,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074922,Servizio di consegna mobili,2017,1715,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074922,Servizio di consegna mobili,2018,1763,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074922,Servizio di consegna mobili,2019,1816,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074922,Servizio di consegna mobili,2020,1827,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074922,Servizio di consegna mobili,2021,2052,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074922,Servizio di consegna mobili,2022,2210,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074922,Servizio di consegna mobili,2023,1981,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074922,Servizio di consegna mobili,2024,1805,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074922,Servizio di consegna mobili,2025,1823,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074922,Servizio di consegna mobili,2026,631,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074923,Servizi di consegna grandi apparecchi elettrici,2016,413,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074923,Servizi di consegna grandi apparecchi elettrici,2017,449,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074923,Servizi di consegna grandi apparecchi elettrici,2018,402,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074923,Servizi di consegna grandi apparecchi elettrici,2019,460,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074923,Servizi di consegna grandi apparecchi elettrici,2020,489,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074923,Servizi di consegna grandi apparecchi elettrici,2021,545,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074923,Servizi di consegna grandi apparecchi elettrici,2022,584,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074923,Servizi di consegna grandi apparecchi elettrici,2023,618,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074923,Servizi di consegna grandi apparecchi elettrici,2024,596,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074923,Servizi di consegna grandi apparecchi elettrici,2025,577,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,074923,Servizi di consegna grandi apparecchi elettrici,2026,198,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,1996,25715,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,1997,25715,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,1998,25715,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,1999,31732,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2000,34120,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2001,37622,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2002,42221,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2003,40824,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2004,39041,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2005,37969,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2006,39448,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2007,36610,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2008,34771,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2009,34966,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2010,36168,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2011,35213,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2012,36243,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2013,36838,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2014,34419,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2015,35747,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2016,36881,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2017,36794,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2018,35358,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2019,33844,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2020,31828,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2021,40067,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2022,38315,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2023,38080,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2024,38229,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2025,32091,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,08,Informazione e comunicazione,2026,28613,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,081,'Apparecchiature per l"'informazione e la comunicazione',1996,10015,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,081,'Apparecchiature per l"'informazione e la comunicazione',1997,10015,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,081,'Apparecchiature per l"'informazione e la comunicazione',1998,10015,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,081,'Apparecchiature per l"'informazione e la comunicazione',1999,11241,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,081,'Apparecchiature per l"'informazione e la comunicazione',2000,14775,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,081,'Apparecchiature per l"'informazione e la comunicazione',2001,14969,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,081,'Apparecchiature per l"'informazione e la comunicazione',2002,17765,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,081,'Apparecchiature per l"'informazione e la comunicazione',2003,15709,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,081,'Apparecchiature per l"'informazione e la comunicazione',2004,13756,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,081,'Apparecchiature per l"'informazione e la comunicazione',2005,11762,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,081,'Apparecchiature per l"'informazione e la comunicazione',2006,12515,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,081,'Apparecchiature per l"'informazione e la comunicazione',2007,11720,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,081,'Apparecchiature per l"'informazione e la comunicazione',2008,12169,,
A,Annual,IT,Italy,3,Consumer price index for the whole nation - weights,081,'Apparecchiature per l"'informazione e la comunicazione',2009,11074,,
